Date,Price,Open,High,Low,Vol.,Change %
2000-11-20,1237.6,1236.0,1241.75,1231.05,53.53M,0.0013
2000-11-17,1236.0,1232.35,1238.0,1216.9,56.34M,0.0022
2000-11-16,1233.25,1246.6,1254.55,1228.6,62.68M,-0.0111
2000-11-15,1247.05,1245.0,1270.1,1243.2,71.82M,0.0034
2000-11-14,1242.85,1207.2,1246.9,1207.05,71.33M,0.0288
2000-11-13,1208.05,1239.35,1239.35,1199.95,56.91M,-0.0254
2000-11-10,1239.55,1271.35,1271.4,1237.5,62.55M,-0.0239
2000-11-09,1269.95,1266.75,1275.55,1255.95,61.83M,0.0025
2000-11-08,1266.8,1246.65,1277.25,1246.65,75.24M,0.0161
2000-11-07,1246.75,1239.0,1249.1,1232.35,52.95M,0.0052
2000-11-06,1240.25,1242.15,1261.4,1236.65,71.32M,-0.0014
2000-11-03,1242.05,1225.0,1249.2,1225.0,76.27M,0.014
2000-11-02,1224.85,1201.25,1226.35,1199.75,67.71M,0.02
2000-11-01,1200.8,1178.25,1203.85,1177.1,57.07M,0.0239
2000-10-31,1172.75,1167.2,1175.6,1155.15,46.35M,0.0048
2000-10-30,1167.15,1178.75,1185.8,1164.25,38.38M,-0.0098
2000-10-27,1178.7,1186.95,1192.9,1171.85,42.73M,-0.0064
2000-10-26,1186.3,1182.8,1188.2,1176.6,14.45M,0.002
2000-10-25,1183.9,1158.2,1190.4,1157.25,61.46M,0.0273
2000-10-24,1152.45,1143.0,1155.35,1132.9,48.20M,0.0074
2000-10-23,1143.95,1171.75,1172.15,1141.45,48.68M,-0.0239
2000-10-20,1172.0,1166.2,1202.7,1166.2,67.68M,0.005
2000-10-19,1166.15,1135.65,1171.5,1108.2,67.02M,0.0265
2000-10-18,1136.0,1157.05,1157.05,1122.8,46.52M,-0.019
2000-10-17,1158.05,1174.3,1174.3,1140.6,60.52M,-0.0148
2000-10-16,1175.45,1177.85,1228.8,1173.35,55.53M,-0.0011
2000-10-13,1176.75,1205.7,1205.7,1167.5,55.25M,-0.0245
2000-10-12,1206.25,1201.3,1214.35,1185.1,58.85M,0.0036
2000-10-11,1201.9,1232.85,1234.1,1193.8,50.47M,-0.0299
2000-10-10,1238.95,1268.7,1272.75,1230.05,48.90M,-0.0224
2000-10-09,1267.3,1285.05,1286.35,1264.2,35.06M,-0.0138
2000-10-06,1285.0,1284.35,1287.85,1262.65,51.77M,0.0002
2000-10-05,1284.75,1296.1,1306.45,1282.5,46.47M,-0.0101
2000-10-04,1297.8,1281.45,1300.05,1275.8,42.23M,0.0123
2000-10-03,1282.0,1270.75,1288.15,1254.35,53.47M,0.0081
2000-09-29,1271.65,1267.3,1284.15,1264.4,49.22M,0.0041
2000-09-28,1266.4,1292.4,1302.75,1260.8,60.96M,-0.0202
2000-09-27,1292.55,1267.45,1299.0,1249.35,49.80M,0.0194
2000-09-26,1267.9,1292.9,1298.25,1261.0,46.21M,-0.0191
2000-09-25,1292.55,1268.4,1305.1,1268.4,42.39M,0.0206
2000-09-22,1266.45,1329.1,1329.1,1261.2,53.88M,-0.0477
2000-09-21,1329.85,1341.65,1347.4,1325.75,37.26M,-0.0097
2000-09-20,1342.9,1317.8,1351.1,1311.1,42.01M,0.0197
2000-09-19,1317.0,1351.8,1361.7,1295.3,61.40M,-0.0276
2000-09-18,1354.35,1416.05,1416.05,1352.1,44.61M,-0.0443
2000-09-15,1417.2,1443.25,1451.05,1411.55,48.42M,-0.0194
2000-09-14,1445.3,1456.75,1466.65,1437.85,48.94M,-0.0075
2000-09-13,1456.15,1467.65,1482.0,1452.6,40.90M,-0.0078
2000-09-12,1467.65,1457.1,1470.55,1447.8,44.77M,0.0078
2000-09-11,1456.35,1449.35,1469.0,1448.95,48.90M,0.0043
2000-09-08,1450.05,1440.6,1453.15,1440.6,48.95M,0.0072
2000-09-07,1439.75,1434.7,1450.2,1424.35,50.58M,0.0031
2000-09-06,1435.35,1430.9,1444.45,1421.0,55.57M,0.005
2000-09-05,1428.25,1428.05,1434.65,1420.9,46.66M,0.0004
2000-09-04,1427.75,1395.95,1433.15,1395.95,59.12M,0.0241
2000-08-31,1394.1,1376.5,1397.3,1375.9,41.75M,0.0132
2000-08-30,1375.95,1369.9,1384.85,1369.8,43.64M,0.006
2000-08-29,1367.7,1368.65,1373.55,1360.65,38.51M,-0.0016
2000-08-28,1369.85,1379.6,1383.45,1368.25,37.28M,-0.0083
2000-08-25,1381.25,1387.35,1396.1,1377.75,50.26M,-0.0041
2000-08-24,1386.95,1386.3,1390.45,1374.9,44.51M,0.0006
2000-08-23,1386.05,1381.6,1398.9,1376.9,61.61M,0.0035
2000-08-22,1381.2,1370.75,1394.9,1370.75,52.20M,0.008
2000-08-21,1370.25,1358.75,1374.5,1358.75,49.04M,0.009
2000-08-18,1358.05,1342.0,1360.65,1339.05,48.69M,0.0124
2000-08-17,1341.4,1351.5,1363.05,1334.95,53.41M,-0.0074
2000-08-16,1351.45,1319.35,1354.95,1319.35,40.98M,0.0255
2000-08-14,1317.9,1312.25,1321.55,1295.45,43.86M,0.0055
2000-08-11,1310.75,1328.15,1328.15,1306.6,36.41M,-0.013
2000-08-10,1328.0,1345.25,1360.4,1325.15,44.33M,-0.0126
2000-08-09,1344.95,1345.95,1363.95,1341.05,44.99M,-0.0005
2000-08-08,1345.6,1312.1,1348.25,1311.15,38.05M,0.0265
2000-08-07,1310.8,1319.7,1321.7,1299.9,33.74M,-0.0059
2000-08-04,1318.55,1320.25,1333.15,1302.65,38.82M,-0.002
2000-08-03,1321.25,1330.7,1339.4,1319.0,37.08M,-0.008
2000-08-02,1331.9,1323.7,1333.85,1312.25,30.38M,0.0038
2000-08-01,1326.85,1332.85,1344.5,1322.6,32.54M,-0.0045
2000-07-31,1332.85,1333.3,1343.65,1317.3,28.94M,-0.0007
2000-07-28,1333.8,1337.7,1359.4,1327.95,44.54M,-0.0032
2000-07-27,1338.05,1317.0,1342.75,1291.3,41.44M,0.015
2000-07-26,1318.25,1350.8,1371.8,1315.15,35.75M,-0.0227
2000-07-25,1348.9,1317.35,1363.45,1269.25,52.15M,0.0236
2000-07-24,1317.75,1397.05,1397.05,1310.85,41.61M,-0.0569
2000-07-21,1397.25,1424.9,1435.2,1394.3,47.90M,-0.0189
2000-07-20,1424.2,1434.95,1443.25,1416.0,44.96M,-0.0081
2000-07-19,1435.8,1464.55,1468.55,1432.85,38.46M,-0.0187
2000-07-18,1463.1,1479.3,1482.9,1458.6,39.63M,-0.0112
2000-07-17,1479.65,1509.25,1512.25,1475.15,39.54M,-0.0199
2000-07-14,1509.75,1522.2,1534.35,1505.9,50.97M,-0.0084
2000-07-13,1522.6,1535.55,1564.75,1513.65,47.99M,-0.007
2000-07-12,1533.35,1518.7,1537.1,1507.95,41.65M,0.0097
2000-07-11,1518.55,1510.55,1523.1,1506.15,47.33M,0.0059
2000-07-10,1509.65,1518.15,1523.2,1502.7,40.34M,-0.0052
2000-07-07,1517.6,1517.0,1528.15,1513.4,40.34M,0.0005
2000-07-06,1516.8,1525.15,1525.15,1504.05,42.00M,-0.0061
2000-07-05,1526.05,1511.5,1530.9,1511.5,51.28M,0.0098
2000-07-04,1511.3,1496.15,1516.8,1494.8,37.92M,0.0107
2000-07-03,1495.25,1473.45,1498.7,1473.45,39.58M,0.0162
2000-06-30,1471.45,1490.2,1490.65,1462.45,39.16M,-0.014
2000-06-29,1492.35,1471.35,1505.75,1471.35,41.36M,0.0152
2000-06-28,1470.0,1453.7,1474.7,1445.6,25.72M,0.0108
2000-06-27,1454.3,1452.8,1467.15,1448.95,41.44M,0.0018
2000-06-26,1451.65,1472.15,1472.15,1431.25,28.89M,-0.014
2000-06-23,1472.2,1487.85,1499.85,1462.75,62.81M,-0.0108
2000-06-22,1488.25,1475.65,1491.4,1461.3,42.45M,0.0089
2000-06-21,1475.15,1524.05,1539.1,1470.4,30.55M,-0.0212
2000-06-20,1507.1,1498.0,1518.05,1497.05,32.05M,0.0056
2000-06-19,1498.75,1477.55,1510.45,1477.55,37.01M,0.0145
2000-06-16,1477.3,1443.15,1480.85,1441.6,39.63M,0.0222
2000-06-15,1445.25,1437.0,1452.8,1422.4,30.33M,0.0068
2000-06-14,1435.5,1434.95,1459.15,1423.95,37.37M,0.0018
2000-06-13,1432.9,1438.8,1438.8,1411.9,37.25M,-0.0052
2000-06-12,1440.4,1464.4,1477.55,1437.15,28.47M,-0.0183
2000-06-09,1467.2,1464.3,1485.5,1458.9,55.39M,0.0024
2000-06-08,1463.65,1430.5,1468.7,1430.5,39.57M,0.0233
2000-06-07,1430.35,1423.4,1442.7,1413.8,32.12M,0.006
2000-06-06,1421.75,1405.45,1426.15,1392.7,28.12M,0.0122
2000-06-05,1404.6,1390.95,1461.05,1390.95,46.68M,0.011
2000-06-02,1389.25,1350.15,1395.35,1350.15,40.14M,0.0298
2000-06-01,1349.0,1380.4,1380.4,1345.1,29.62M,-0.0228
2000-05-31,1380.45,1355.35,1410.75,1355.35,46.44M,0.0265
2000-05-30,1344.85,1310.8,1347.3,1304.95,35.58M,0.0258
2000-05-29,1311.05,1273.7,1317.75,1267.4,47.53M,0.028
2000-05-26,1275.35,1247.1,1278.75,1232.85,33.05M,0.0222
2000-05-25,1247.65,1237.0,1269.8,1235.7,35.46M,0.0095
2000-05-24,1235.9,1224.5,1246.25,1201.5,30.85M,0.0094
2000-05-23,1224.4,1229.25,1230.9,1203.2,21.79M,-0.007
2000-05-22,1233.0,1267.85,1267.85,1228.4,18.68M,-0.0276
2000-05-19,1268.0,1293.45,1293.45,1252.7,27.40M,-0.0196
2000-05-18,1293.4,1311.3,1316.2,1289.55,23.24M,-0.0139
2000-05-17,1311.65,1310.8,1347.7,1303.75,25.38M,0.0037
2000-05-16,1306.85,1300.2,1310.45,1287.8,17.41M,0.0058
2000-05-15,1299.25,1281.3,1311.7,1220.7,21.76M,0.0128
2000-05-12,1282.8,1305.3,1326.3,1276.4,23.38M,-0.0167
2000-05-11,1304.55,1359.1,1359.1,1295.95,23.83M,-0.043
2000-05-10,1363.15,1380.4,1391.35,1359.65,22.18M,-0.0112
2000-05-09,1378.55,1362.45,1385.7,1328.05,24.90M,0.0099
2000-05-08,1365.05,1423.25,1436.6,1358.8,23.97M,-0.0403
2000-05-05,1422.4,1381.9,1428.6,1381.9,35.56M,0.0303
2000-05-04,1380.55,1317.95,1385.15,1317.95,29.96M,0.049
2000-05-03,1316.05,1330.15,1342.15,1258.1,34.71M,-0.013
2000-05-02,1333.45,1410.0,1421.5,1319.65,39.38M,-0.052
2000-04-28,1406.55,1419.9,1438.0,1396.55,27.46M,-0.0073
2000-04-27,1416.9,1436.15,1455.85,1400.65,51.77M,-0.0134
2000-04-26,1436.1,1362.5,1439.05,1362.5,45.03M,0.0564
2000-04-25,1359.45,1383.8,1383.8,1311.3,40.51M,-0.0206
2000-04-24,1388.0,1416.05,1431.8,1371.85,34.27M,-0.0195
2000-04-20,1415.65,1405.7,1425.55,1339.75,43.87M,0.0076
2000-04-19,1404.95,1417.75,1469.05,1375.05,38.87M,-0.007
2000-04-18,1414.8,1443.55,1478.85,1410.0,30.06M,-0.0199
2000-04-17,1443.55,1518.55,1518.55,1412.45,47.79M,-0.0495
2000-04-13,1518.65,1587.95,1587.95,1502.7,20.99M,-0.0465
2000-04-12,1592.7,1624.4,1628.55,1586.0,35.32M,-0.0197
2000-04-11,1624.65,1613.0,1631.6,1550.85,34.97M,0.0072
2000-04-10,1613.0,1557.55,1636.95,1557.55,67.96M,0.0359
2000-04-07,1557.15,1453.3,1558.05,1453.3,49.47M,0.0717
2000-04-06,1452.95,1436.15,1475.25,1381.05,40.87M,0.0128
2000-04-05,1434.65,1428.5,1467.4,1391.65,49.40M,0.0046
2000-04-04,1428.1,1534.05,1534.05,1420.85,42.18M,-0.0695
2000-04-03,1534.75,1528.7,1555.5,1510.75,50.91M,0.0041
2000-03-31,1528.45,1545.55,1545.55,1493.9,49.68M,-0.0136
2000-03-30,1549.5,1556.95,1557.85,1489.1,38.87M,-0.0056
2000-03-29,1558.25,1569.3,1609.4,1553.4,32.29M,-0.0066
2000-03-28,1568.6,1563.3,1575.85,1527.55,28.17M,0.0036
2000-03-27,1562.95,1570.45,1593.3,1555.75,19.05M,-0.0042
2000-03-24,1569.55,1554.2,1579.4,1540.45,15.41M,0.0104
2000-03-23,1553.4,1590.3,1629.2,1544.5,21.31M,-0.0228
2000-03-22,1589.6,1551.05,1604.0,1551.05,26.94M,0.0212
2000-03-21,1556.6,1563.3,1585.25,1542.65,30.77M,-0.0036
2000-03-16,1562.2,1620.4,1621.2,1554.3,33.98M,-0.0357
2000-03-15,1620.1,1546.8,1630.95,1538.7,28.90M,0.0339
2000-03-14,1567.05,1561.55,1571.3,1503.2,37.97M,0.0041
2000-03-13,1560.7,1601.4,1645.0,1553.45,32.03M,-0.0262
2000-03-10,1602.75,1647.85,1680.45,1588.2,23.71M,-0.0264
2000-03-09,1646.25,1667.45,1692.25,1595.45,27.74M,-0.0121
2000-03-08,1666.35,1717.75,1765.25,1654.45,30.25M,-0.0214
2000-03-07,1702.75,1711.85,1730.85,1684.9,36.86M,0.0084
2000-03-06,1688.5,1656.0,1721.0,1656.0,32.43M,0.0196
2000-03-03,1656.0,1696.45,1719.15,1644.4,29.50M,-0.0239
2000-03-02,1696.55,1713.65,1773.85,1690.05,42.28M,-0.0094
2000-03-01,1712.7,1661.5,1727.9,1630.0,37.59M,0.035
2000-02-29,1654.8,1722.85,1783.3,1626.35,49.50M,-0.0393
2000-02-28,1722.55,1711.15,1726.65,1670.75,27.27M,0.0071
2000-02-25,1710.45,1734.05,1757.05,1699.25,19.46M,-0.0124
2000-02-24,1732.0,1696.4,1751.6,1693.1,23.49M,0.021
2000-02-23,1696.4,1745.2,1818.15,1689.2,27.91M,-0.0245
2000-02-22,1739.05,1754.2,1781.05,1733.55,33.43M,-0.0082
2000-02-21,1753.5,1719.55,1767.8,1719.55,26.02M,0.0208
2000-02-18,1717.8,1742.3,1764.15,1713.45,24.49M,-0.0139
2000-02-17,1742.1,1710.05,1753.1,1710.05,28.33M,0.0181
2000-02-16,1711.1,1704.85,1742.8,1704.15,31.31M,0.005
2000-02-15,1702.55,1744.5,1744.5,1694.45,39.14M,-0.024
2000-02-14,1744.5,1777.75,1795.45,1738.75,31.62M,-0.0065
2000-02-11,1756.0,1712.85,1771.65,1712.85,33.41M,0.0262
2000-02-10,1711.2,1692.1,1713.7,1692.1,30.11M,0.0128
2000-02-09,1689.65,1666.95,1731.65,1666.7,41.77M,0.0162
2000-02-08,1662.75,1636.6,1676.1,1636.6,40.72M,0.016
2000-02-07,1636.6,1599.8,1645.9,1599.8,34.67M,0.023
2000-02-04,1599.75,1598.5,1621.35,1596.45,30.46M,0.0012
2000-02-03,1597.9,1591.25,1616.7,1591.25,40.83M,0.0062
2000-02-02,1588.0,1554.2,1605.9,1554.2,39.36M,0.0248
2000-02-01,1549.5,1546.2,1554.15,1521.4,37.16M,0.0021
2000-01-31,1546.2,1598.35,1598.35,1538.7,36.15M,-0.0331
2000-01-28,1599.1,1603.65,1610.9,1592.7,46.56M,-0.003
2000-01-27,1603.9,1600.5,1633.55,1600.05,38.10M,0.011
2000-01-25,1586.4,1612.95,1613.65,1579.55,36.88M,-0.0169
2000-01-24,1613.6,1623.05,1645.0,1608.3,34.73M,-0.0043
2000-01-21,1620.6,1601.25,1626.5,1593.2,39.72M,0.0122
2000-01-20,1601.1,1634.65,1644.4,1596.65,42.63M,-0.0206
2000-01-19,1634.85,1610.05,1644.45,1608.85,42.98M,0.0175
2000-01-18,1606.7,1611.65,1615.15,1587.85,37.56M,-0.003
2000-01-17,1611.6,1623.5,1668.45,1604.65,42.68M,-0.0069
2000-01-14,1622.75,1622.15,1627.4,1591.4,43.29M,0.0008
2000-01-13,1621.4,1627.85,1671.15,1613.65,44.74M,-0.0021
2000-01-12,1624.8,1572.3,1631.55,1571.7,38.37M,0.0333
2000-01-11,1572.5,1633.25,1639.9,1548.25,49.12M,-0.037
2000-01-10,1632.95,1615.65,1662.1,1614.95,45.01M,0.0122
2000-01-07,1613.3,1616.6,1628.25,1597.2,54.32M,-0.0027
2000-01-06,1617.6,1595.8,1639.0,1595.8,51.27M,0.0137
2000-01-05,1595.8,1634.55,1635.5,1555.05,62.15M,-0.0262
2000-01-04,1638.7,1594.4,1641.95,1594.4,38.79M,0.0292
2000-01-03,1592.2,1482.15,1592.9,1482.15,25.36M,0.0755
1999-12-30,1480.45,1489.2,1504.95,1476.75,14.71M,0.0028
1999-12-29,1476.35,1443.9,1483.4,1443.9,19.75M,0.0237
1999-12-28,1442.2,1427.45,1451.35,1418.85,28.57M,0.0071
1999-12-27,1432.1,1459.65,1460.5,1427.7,21.85M,-0.0184
1999-12-24,1459.0,1488.05,1489.9,1453.35,25.67M,-0.0197
1999-12-23,1488.35,1481.6,1510.85,1481.6,17.19M,0.0045
1999-12-22,1481.7,1429.15,1486.9,1429.15,44.34M,0.0422
1999-12-21,1421.7,1422.6,1437.6,1413.85,30.20M,-0.0005
1999-12-20,1422.45,1419.45,1435.55,1418.75,31.08M,0.0022
1999-12-17,1419.3,1420.1,1439.25,1414.15,29.85M,-0.0003
1999-12-16,1419.7,1404.05,1428.5,1402.75,23.55M,0.0131
1999-12-15,1401.4,1396.6,1410.8,1376.75,27.41M,0.0023
1999-12-14,1398.25,1427.9,1431.25,1391.1,36.43M,-0.0206
1999-12-13,1427.65,1440.2,1444.95,1421.85,25.63M,-0.0084
1999-12-10,1439.7,1448.05,1462.6,1437.0,30.86M,-0.0054
1999-12-09,1447.55,1437.1,1451.5,1428.05,28.32M,0.0062
1999-12-08,1438.65,1451.1,1486.15,1420.95,55.49M,-0.0045
1999-12-07,1445.15,1443.2,1455.4,1439.65,40.66M,0.0016
1999-12-06,1442.85,1418.3,1445.6,1418.3,36.33M,0.0175
1999-12-03,1418.0,1409.05,1436.65,1409.05,41.86M,0.0065
1999-12-02,1408.85,1388.2,1420.7,1387.2,35.59M,0.0145
1999-12-01,1388.75,1375.05,1401.1,1374.7,30.99M,0.0092
1999-11-30,1376.15,1384.9,1386.75,1370.55,31.63M,-0.0061
1999-11-29,1384.65,1399.8,1401.25,1382.2,29.33M,-0.0107
1999-11-26,1399.6,1409.35,1418.15,1395.5,34.64M,-0.0064
1999-11-25,1408.65,1395.85,1417.65,1395.85,36.85M,0.0098
1999-11-24,1394.95,1376.5,1404.05,1376.5,41.97M,0.0143
1999-11-22,1375.25,1362.4,1378.1,1358.2,30.07M,0.0098
1999-11-19,1361.85,1365.25,1381.05,1360.05,25.39M,-0.0018
1999-11-18,1364.25,1353.4,1366.25,1342.25,24.29M,0.0089
1999-11-17,1352.25,1367.65,1381.5,1352.25,28.94M,-0.0041
1999-11-16,1357.75,1362.3,1362.3,1351.4,24.94M,-0.0036
1999-11-15,1362.7,1372.75,1381.1,1358.15,21.00M,-0.0079
1999-11-12,1373.55,1389.25,1389.4,1368.85,24.60M,-0.0116
1999-11-11,1389.6,1389.2,1402.7,1382.3,36.51M,0.0004
1999-11-10,1389.1,1371.6,1392.55,1371.6,28.09M,0.0131
1999-11-09,1371.2,1370.5,1374.8,1345.25,36.47M,0.0012
1999-11-07,1369.6,1364.7,1382.25,1364.7,14.70M,0.0037
1999-11-05,1364.55,1336.75,1369.65,1336.55,42.07M,0.0208
1999-11-04,1336.8,1326.85,1339.75,1313.6,36.10M,0.0078
1999-11-03,1326.4,1332.7,1353.55,1303.25,51.55M,-0.0044
1999-11-02,1332.2,1269.3,1335.6,1239.8,49.35M,0.049
1999-11-01,1270.0,1325.9,1332.7,1260.8,42.51M,-0.0418
1999-10-29,1325.45,1367.9,1370.8,1296.7,54.90M,-0.0309
1999-10-28,1367.7,1411.2,1411.45,1361.05,38.44M,-0.031
1999-10-27,1411.4,1419.1,1440.7,1400.75,46.64M,-0.0021
1999-10-26,1414.35,1426.6,1431.5,1410.95,43.55M,-0.0083
1999-10-25,1426.2,1449.85,1457.2,1410.85,50.23M,-0.0163
1999-10-23,1449.8,1430.75,1451.85,1429.1,13.42M,0.0137
1999-10-22,1430.25,1452.6,1452.6,1421.4,47.32M,-0.0159
1999-10-21,1453.35,1478.0,1496.45,1448.35,57.11M,-0.0164
1999-10-20,1477.65,1446.2,1498.7,1446.2,56.37M,0.0233
1999-10-18,1444.05,1454.9,1461.45,1426.15,48.45M,-0.0072
1999-10-15,1454.55,1505.7,1512.0,1448.95,33.57M,-0.0336
1999-10-14,1505.2,1497.3,1522.85,1496.65,40.80M,0.0059
1999-10-13,1496.3,1485.45,1510.5,1466.0,61.68M,0.0084
1999-10-12,1483.85,1484.4,1493.15,1472.35,55.86M,-0.0001
1999-10-11,1484.0,1480.8,1504.55,1479.1,50.44M,0.0032
1999-10-08,1479.25,1470.0,1502.65,1462.75,55.10M,0.0065
1999-10-07,1469.75,1394.35,1475.45,1394.35,62.42M,0.0553
1999-10-06,1392.7,1377.65,1419.75,1377.15,57.10M,0.0106
1999-10-05,1378.15,1372.4,1384.35,1358.95,46.22M,0.0043
1999-10-04,1372.3,1403.45,1406.35,1367.85,39.01M,-0.022
1999-10-01,1403.2,1414.65,1419.1,1389.05,49.45M,-0.007
1999-09-30,1413.1,1415.55,1432.55,1409.55,57.21M,-0.0016
1999-09-29,1415.3,1380.7,1429.05,1380.3,58.49M,0.0262
1999-09-28,1379.15,1389.25,1389.45,1363.45,55.04M,-0.0074
1999-09-27,1389.5,1413.8,1427.15,1387.05,46.40M,-0.0161
1999-09-24,1412.25,1397.45,1427.75,1396.75,53.62M,0.0102
1999-09-23,1398.0,1387.95,1403.55,1387.45,40.01M,0.0083
1999-09-22,1386.45,1350.7,1400.0,1350.7,34.76M,0.0265
1999-09-21,1350.6,1358.45,1367.75,1348.6,36.61M,-0.0053
1999-09-20,1357.85,1359.8,1379.05,1356.3,30.80M,-0.0014
1999-09-17,1359.7,1350.35,1364.05,1329.7,34.65M,0.0063
1999-09-16,1351.2,1374.45,1375.35,1347.3,31.30M,-0.0171
1999-09-15,1374.7,1371.0,1392.35,1371.0,35.09M,0.003
1999-09-14,1370.55,1391.9,1397.45,1366.25,43.76M,-0.0148
1999-09-10,1391.1,1397.15,1398.6,1388.85,40.90M,-0.0042
1999-09-09,1396.9,1400.15,1402.25,1388.65,41.09M,-0.0019
1999-09-08,1399.5,1385.55,1413.45,1385.55,43.97M,0.0117
1999-09-07,1383.25,1391.2,1403.75,1378.95,40.41M,-0.005
1999-09-06,1390.2,1375.45,1392.05,1372.5,30.64M,0.0111
1999-09-03,1374.95,1375.7,1384.25,1370.95,31.51M,-0.0007
1999-09-02,1375.85,1410.0,1410.0,1372.5,32.97M,-0.0247
1999-09-01,1410.7,1412.05,1430.8,1397.7,43.99M,-0.0009
1999-08-31,1412.0,1422.65,1424.05,1409.55,38.97M,-0.0075
1999-08-30,1422.6,1417.8,1435.5,1417.8,46.99M,0.0036
1999-08-27,1417.5,1402.6,1425.2,1402.6,36.61M,0.0107
1999-08-26,1402.5,1371.9,1408.15,1371.9,38.22M,0.0225
1999-08-25,1371.65,1383.45,1414.0,1341.35,50.30M,-0.008
1999-08-24,1382.65,1370.05,1385.6,1369.9,45.41M,0.0095
1999-08-23,1369.7,1347.75,1375.95,1347.75,46.43M,0.0166
1999-08-20,1347.3,1345.6,1350.3,1332.4,28.90M,0.0017
1999-08-19,1345.0,1363.5,1375.45,1341.55,43.35M,-0.0135
1999-08-18,1363.35,1326.0,1371.9,1326.0,46.82M,0.0307
1999-08-17,1322.7,1310.3,1327.9,1310.3,34.96M,0.0098
1999-08-16,1309.9,1292.35,1314.15,1292.35,34.65M,0.014
1999-08-13,1291.85,1309.7,1317.1,1290.3,26.03M,-0.0135
1999-08-12,1309.5,1315.9,1321.55,1308.05,27.26M,-0.0044
1999-08-11,1315.3,1308.75,1328.2,1295.2,34.51M,0.0042
1999-08-10,1309.75,1328.15,1328.4,1305.85,33.65M,-0.0136
1999-08-09,1327.75,1316.9,1332.9,1312.8,37.62M,0.0083
1999-08-06,1316.8,1323.15,1326.0,1315.15,30.09M,-0.0049
1999-08-05,1323.3,1326.75,1345.85,1317.5,33.02M,-0.0023
1999-08-04,1326.4,1285.9,1329.3,1285.9,43.24M,0.0322
1999-08-03,1285.05,1289.2,1290.8,1277.85,39.01M,-0.0035
1999-08-02,1289.6,1309.85,1310.8,1282.85,25.88M,-0.0157
1999-07-30,1310.15,1325.55,1325.55,1302.5,34.29M,-0.0117
1999-07-29,1325.7,1320.75,1329.75,1312.55,46.82M,0.0042
1999-07-28,1320.1,1309.75,1337.0,1309.75,40.25M,0.0078
1999-07-27,1309.85,1325.4,1327.0,1304.4,40.02M,-0.0123
1999-07-26,1326.15,1342.6,1342.6,1314.8,30.65M,-0.0125
1999-07-23,1342.95,1350.0,1367.3,1339.6,38.45M,-0.0046
1999-07-22,1349.2,1339.05,1358.25,1337.55,43.14M,0.0068
1999-07-21,1340.15,1314.8,1346.65,1302.8,40.17M,0.0194
1999-07-20,1314.7,1349.6,1350.35,1310.85,50.20M,-0.0259
1999-07-19,1349.6,1325.35,1357.85,1325.35,47.69M,0.0191
1999-07-16,1324.25,1318.3,1331.75,1312.3,47.85M,0.005
1999-07-15,1317.7,1335.55,1367.95,1310.45,71.34M,-0.0131
1999-07-14,1335.15,1322.9,1341.1,1306.2,62.49M,0.0104
1999-07-13,1321.45,1315.75,1338.15,1315.75,69.96M,0.0046
1999-07-12,1315.35,1254.1,1318.05,1254.1,66.69M,0.0489
1999-07-09,1254.0,1244.4,1260.7,1244.4,65.22M,0.008
1999-07-08,1244.05,1243.9,1251.15,1238.4,56.92M,0.0003
1999-07-07,1243.7,1241.65,1255.75,1238.15,59.20M,0.002
1999-07-06,1241.25,1230.3,1246.4,1230.3,46.09M,0.0089
1999-07-05,1230.25,1197.95,1232.4,1197.95,55.95M,0.027
1999-07-02,1197.85,1183.65,1204.15,1183.65,51.74M,0.0124
1999-07-01,1183.2,1187.85,1197.0,1179.3,36.95M,-0.0038
1999-06-30,1187.7,1191.45,1193.9,1179.65,31.86M,-0.003
1999-06-29,1191.3,1192.2,1198.7,1185.3,36.79M,-0.0008
1999-06-28,1192.2,1177.05,1194.9,1177.05,31.13M,0.0129
1999-06-25,1177.0,1181.6,1197.0,1174.2,44.87M,-0.0036
1999-06-24,1181.3,1192.55,1193.1,1171.3,42.20M,-0.0099
1999-06-23,1193.15,1215.95,1228.55,1188.65,51.13M,-0.0174
1999-06-22,1214.3,1202.95,1219.45,1201.2,47.53M,0.01
1999-06-21,1202.3,1175.3,1203.35,1175.3,43.40M,0.0231
1999-06-18,1175.15,1177.15,1189.2,1172.2,48.31M,-0.001
1999-06-17,1176.35,1148.95,1181.9,1148.95,55.86M,0.0246
1999-06-16,1148.15,1120.35,1152.35,1109.7,61.56M,0.0247
1999-06-15,1120.5,1127.4,1143.3,1113.3,48.34M,-0.0057
1999-06-14,1126.9,1140.75,1140.75,1099.85,37.23M,-0.0131
1999-06-11,1141.9,1161.8,1162.95,1140.25,45.66M,-0.0178
1999-06-10,1162.6,1163.7,1175.95,1159.6,46.94M,-0.0005
1999-06-09,1163.2,1180.0,1192.05,1159.25,50.77M,-0.0134
1999-06-08,1178.95,1145.9,1178.95,1138.05,49.67M,0.0193
1999-06-07,1156.65,1159.55,1164.15,1150.2,39.20M,0.0014
1999-06-04,1155.05,1150.05,1162.0,1149.1,55.68M,0.0162
1999-06-03,1136.65,1129.9,1141.05,1127.3,48.74M,0.0102
1999-06-02,1125.15,1120.65,1127.65,1107.2,37.66M,0.0012
1999-06-01,1123.8,1125.55,1139.8,1113.0,52.30M,-0.0075
1999-05-31,1132.3,1098.0,1132.8,1097.85,45.14M,0.047
